18887	Caux	1944-12-31		Esplanade	Flüchtlingsheim
18890	Rovio	1943-10-11		Ala Materna	Flüchtlingsheim
18890	Luzern	1944-06-09		Tivoli	Flüchtlingsheim
18890	Bellinzona	1943-10-08		Campo Asilo d' Infanzia	Flüchtlingsheim
18891	La Rosiaz	1944-02-17		unbekannt	Flüchtlingsheim
18891	Montreux	1944-02-28		Belmont	Flüchtlingsheim
18891	Adliswil	1944-05-05		NULL	Flüchtlingsheim
18894	Montreux	1944-02-28		Belmont	Flüchtlingsheim
18894	Lugano	1945-06-26		Bernerhof	Flüchtlingsheim
18897	Girenbad	1944-06-09		NULL	Flüchtlingsheim
18897	Ringlikon	1944-06-14		NULL	Flüchtlingslager
18899	Arisdorf	1944-01-18		unbekannt	Arbeitslager für Flüchtlinge
18899	Burg - Schloss	1944-12-15		NULL	Arbeitslager für Flüchtlinge
18903	Petit-Saconnex	1943-12-31		NULL	unbekannt
18904	Lausanne	1944-04-24		Orphelinat	unbekannt
18904	Lausanne-Ouchy	1944-05-23		Tour Haldimand	Auffanglager
18904	Beatenberg	1945-01-16		unbekannt	unbekannt
18905	Davos	1959-11-11		Etania	Sanatorium
18907	Adliswil	1944-05-05		NULL	Auffanglager
18909	Adliswil	1944-05-31		NULL	Auffanglager
18909	Epalinges	1944-12-21		Clinique Sylvana	Rekonvaleszenten Station
18915	Montana	1943-06-24		Viktoria	Flüchtlingsheim
18915	Valbella - Lenzerheide	1945-02-17		Waldhaus	Flüchtlingsheim
18915	Territet	1946-08-21		Les Terrasses	Flüchtlingsheim
18915	Engelberg	1946-03-06		Hotel Marguerite	Flüchtlingsheim
18917	Davos	1968-05-18		Wolfgang	Sanatorium
18918	Ringlikon	1944-06-27		NULL	Flüchtlingslager
18918	Girenbad	1944-05-25		NULL	Flüchtlingsheim
18918	Bex-les-Bains	1945-02-08		Ascher	Kinderheim
18918	Clarens	1947-05-07		Beau Site	Flüchtlingsheim
18918	Davos	1948-07-21		Eugenia	Sanatorium
18919	Girenbad	1944-05-25		NULL	Flüchtlingsheim
18919	Ringlikon	1944-06-27		NULL	Flüchtlingslager
18920	Vaumarcus	1945-08-03		La Rochelle	Flüchtlingsheim
18920	Zürich	1946-04-11		Schlössli	Schulheim
18922	Martigny	1942-12-26		NULL	Auffanglager
18922	St. Cergue	1943-12-14		NULL	Interniertenheim
18922	Territet	1945-07-28		Bristol	Flüchtlingsheim
18923	Martigny	1942-12-27		NULL	Auffanglager
18924	Klosters	1945-03-01		Albeina	Flüchtlingsheim
18924	Adliswil	1943-01-04		NULL	Flüchtlingsheim
18924	Luzern	1943-08-05		Tivoli	Flüchtlingsheim
18929	Champéry	1943-08-11		NULL	Auffanglager
18931	Heiden	1943-12-10		Wartheim	Kinderheim
18935	Montreux	1943-11-18		Belmont	Flüchtlingsheim
18935	Neuhausen	1943-12-22		Bellevue	Flüchtlingsheim
18939	Birmensdorf	1944-03-08		NULL	Arbeitslager für Flüchtlinge
18942	Davos	1951-02-01		Tel - Or	Sanatorium
18943	Birmensdorf	1943-04-03		NULL	Arbeitslager für Flüchtlinge
18946	Gattikon	1943-12-21		Kloster Fahr	Flüchtlingslager
18950	Montreux	1943-08-27		Belmont	Flüchtlingsheim
18951	Bourrignon	1943-08-27		NULL	Arbeitslager für Flüchtlinge
18951	Raron	1944-10-30		NULL	Arbeitslager für Flüchtlinge
18951	Montreux	Talmud-  u		Ez Chajim	Schulheim
18952	Montreux	1943-08-27		Belmont	Flüchtlingsheim
18952	Montreux	1939-05-12		Villa Quisisana	Flüchtlingsheim
18954	Lausanne-Ouchy	1944-02-22		Tour Haldimand	Auffanglager
18954	Girenbad	1944-02-04		NULL	Flüchtlingsheim
18954	Raron	1944-06-01		NULL	Arbeitslager für Flüchtlinge
18954	Beatenberg	1944-12-20		Schweizerhof	Flüchtlingsheim
18955	Girenbad	1944-03-22		NULL	Flüchtlingsheim
18960	Girenbad bei Hinwil	1944-02-03		NULL	Auffanglager
18960	Laufen	1944-02-29		NULL	Arbeitslager für Flüchtlinge
18960	Burg - Schloss	1944-03-21		NULL	Arbeitslager für Flüchtlinge
18961	Les Avants	1945-05-28		Grand Hotel	Flüchtlingsheim
18963	Chur	1944-01-21		Marsol	Zwischenlager
18964	Hasenberg	1944-03-10		NULL	Interniertenheim
18964	Magliaso	1944-03-08		NULL	Interniertenheim
18965	Chur	1944-01-21		Marsol	Zwischenlager
18965	Randa	1944-08-21		unbekannt	Flüchtlingsheim
18967	Luzern	1943-07-07		Tivoli	Flüchtlingsheim
18968	Hilfikon	1944-12-04		Schloss	Schulheim
18968	Luzern	1943-07-07		Tivoli	Flüchtlingsheim
18974	Magliaso	1943-10-25		NULL	Interniertenheim
18981	Langenbruck	1945-11-16		Kurhaus	Flüchtlingsheim
18983	Engelberg	1945-03-26		Regina Titlis	Flüchtlingsheim
18988	Luzern	1943-12-13		Tivoli	Flüchtlingsheim
18990	Vevey	1947-06-30		Les Bergers du Léman	Altersheim
18991	Adliswil	1943-12-10		NULL	Auffanglager
18993	Clarens	1947-10-01		Beau Site	Flüchtlingsheim
18997	Mont Pélerin	1948-01-18		Villa Beaumaroche	Kinderheim
18997	Chardonnes sur Vevey	1946-12-12		Chalet Bernardina	Kinderheim
18998	Montana	1943-11-17		Viktoria	Flüchtlingsheim
19002	Morgins	1943-09-04		unbekannt	Flüchtlingsheim
19003	Bellizona	1943-11-03		Castello Unterwalden	Auffanglager
19005	Adliswil	1943-03-26		NULL	Auffanglager
19005	Morgins	1943-12-15		unbekannt	Flüchtlingsheim
19007	Birmensdorf	1944-04-27		NULL	Flüchtlingsheim
19008	Bonstetten	1945-07-03		NULL	Arbeitslager für Flüchtlinge
19012	Wald	1943-01-08		NULL	Auffanglager
19012	Hedingen	1943-03-15		NULL	Arbeitslager für Flüchtlinge
19012	Bourrignon	1943-07-26		NULL	Arbeitslager für Flüchtlinge
19013	Liestal / Bienenberg	1944-02-17		Kurhaus Solbad	Flüchtlingsheim
19013	Moosbad	1943-01-08		NULL	Auffanglager
19014	St. Cergue	1943-05-12		unbekannt	unbekannt
19014	Morgins	1945-02-22		unbekannt	Flüchtlingsheim
19015	Thalheim	1941-11-21		NULL	Arbeitslager für Emigranten
19015	Gordola	1945-01-30		NULL	Arbeitslager für Emigranten und Flüchtlinge
19015	Bassecourt	1944-07-02		NULL	Arbeitslager für Flüchtlinge
19020	Lauterbach / Oftringen	1943-11-05		NULL	Flüchtlingslager
19020	Eggiwil - Siehen	1944-12-08		NULL	Arbeitslager für Flüchtlinge
19020	Mezzovico	1944-12-22		NULL	Arbeitslager für Flüchtlinge
19021	Girenbad	1944-01-12		NULL	Flüchtlingsheim
19021	Lauterbach / Oftringen	1943-11-05		NULL	Flüchtlingslager
19037	Ampfernhöhe	1943-11-23		NULL	Arbeitslager für Flüchtlinge
19037	Möhlin	1944-07-01		NULL	Arbeitslager für Flüchtlinge
19038	Cassarate - Lugano	1945-07-21		Diana	Flüchtlingsheim
19039	Mezzovico	1943-06-07		NULL	Arbeitslager für Flüchtlinge
19039	Pian San Giacomo	1943-12-15		NULL	Arbeitslager für Flüchtlinge
19041	Chamby	1945-04-23		Des Narcisses	Flüchtlingsheim
19042	Champéry	1943-04-29		unbekannt	Flüchtlingsheim
19042	Martigny	1943-01-25		Institut Populaire	Flüchtlingsheim
19042	Montana	1943-06-01		NULL	Arbeitslager für Flüchtlinge
19042	Magliaso	1943-12-01		NULL	Interniertenheim
19042	Morcote	1944-04-14		unbekannt	Flüchtlingsheim
19043	Brissago	1945-01-24		unbekannt	Flüchtlingsheim
19043	Bex-les-Bains	1943-01-25		NULL	Auffanglager
19043	Morcote	1945-05-30		unbekannt	Flüchtlingsheim
19044	Brissago	1945-01-24		unbekannt	Flüchtlingsheim
19044	Bex-les-Bains	1943-01-25		NULL	Auffanglager
19048	Bremgarten	1944-05-01		NULL	Flüchtlingslager
19049	Prêles	1943-04-19		unbekannt -	Flüchtlingslager
19050	Les Avants	1945-04-27		Grand Hotel	Flüchtlingsheim
19051	Caux	1945-01-02		Hotel Regina	Flüchtlingsheim
19053	Les Avants	1943-07-23		NULL	Auffanglager
19053	Sumiswald	1943-07-28		Pension Engelberg	Flüchtlingsheim
19054	Birmensdorf	1943-01-22		NULL	Arbeitslager für Flüchtlinge
19057	Leysin	1947-03-31		La Riondaz	Sanatorium
19059	Caux	1945-02-02		unbekannt	Flüchtlingsheim
19069	Girenbad	1943-03-16		NULL	Flüchtlingsheim
19069	Burg - Schloss	1943-12-01		NULL	Arbeitslager für Flüchtlinge
19069	Le Chaluet	1943-05-25		NULL	Arbeitslager für Flüchtlinge
19071	Heiden	1943-03-16		Wartheim	Kinderheim
19075	Caux	1945-01-02		Hotel Regina	Flüchtlingsheim
19076	Caux	1945-01-02		Hotel Regina	Flüchtlingsheim
19077	Caux	1945-01-02		Hotel Regina	Flüchtlingsheim
19078	Langenbruck	1944-12-04		unbekannt	Flüchtlingsheim
19085	Leysin	1941-08-25		Flora	Sanatorium
19086	Leysin	1942-10-01		Les Mélèzes	Sanatorium
19086	Engelberg	1944-05-04		unbekannt	Flüchtlingsheim
19087	Möhlin	1944-03-06		NULL	Arbeitslager für Flüchtlinge
19087	Ampfernhöhe	1944-02-28		NULL	Arbeitslager für Flüchtlinge
19088	Oberhelfenschwil	1943-05-09		NULL	Auffanglager
19088	Büren a/A	1942-11-01		NULL	Auffanglager
19089	Münchwilen	1942-11-05		NULL	Auffanglager
19089	St. Cergue	1944-02-14		NULL	Interniertenheim
19092	Les Avants	1944-03-02		unbekannt	unbekannt
19093	Les Avants	1944-03-02		unbekannt	unbekannt
19094	Les Avants	1944-03-02		unbekannt	unbekannt
19099	Lugano-Paradiso	1944-09-28		Flora	Flüchtlingsheim
19099	Böckten	1945-01-11		Waldruh	Altersheim
19099	Les Avants	1944-07-10		unbekannt	Flüchtlingsheim
19100	Les Avants	1944-07-10		unbekannt	Flüchtlingsheim
19100	Lugano-Paradiso	1944-09-28		Flora	Flüchtlingsheim
19100	Böckten	1945-01-11		Waldruh	Altersheim
19102	Geisshof - Bremgarten	1941-01-10		NULL	Arbeitslager für Emigranten
19104	Möhlin	1944-03-17		NULL	Arbeitslager für Flüchtlinge
19104	Luzern	1943-09-21		Gütsch	Flüchtlingsheim
19105	St. Cergue	1943-07-29		NULL	Interniertenheim
19107	Le Pont	1945-04-26		Lac de Joux	Flüchtlingsheim
19107	Bonstetten	1943-07-08		NULL	Arbeitslager für Flüchtlinge
19111	Thalheim	1941-10-06		NULL	Arbeitslager für Emigranten
19111	Basel	1940-01-01		Bürgerspital (Burgfeldergrenze)	Flüchtlingsheim
19112	Liestal	1956-12-03		Kaserne	Ungarnflüchtlinge
19113	Rikon	1943-11-14		NULL	Flüchtlingslager
19113	Churwalden	1944-06-20		Lindenhof	Interniertenheim
19114	Churwalden	1944-06-20		Lindenhof	Interniertenheim
19116	Kriens	1943-04-09		Sonnenberg	Flüchtlingsheim
19124	Girenbad bei Hinwil	1943-01-21		NULL	Auffanglager
19124	Langenbruck	1943-07-01		unbekannt	Flüchtlingsheim
19125	Girenbad	1940-06-08		NULL	Flüchtlingsheim
19125	Lengnau	1940-10-13		NULL	Flüchtlingsheim
19135	Leysin	1943-07-25		Les Arolles	Interniertenheim
19135	Langenbruck	1943-07-09		Kurhaus	Flüchtlingsheim
19135	Büsserach	1943-06-03		NULL	Auffanglager
19141	Châteauneuf	1944-09-04		NULL	Flüchtlingsheim
19141	Birmensdorf	1945-01-09		NULL	Flüchtlingsheim
19141	Genf	1944-04-21		Les Charmilles	Auffanglager
19141	Basel	1944-05-05		unbekannt	Flüchtlingslager
19142	Birmensdorf	1943-10-06		NULL	Arbeitslager für Flüchtlinge
19146	Andelfingen	1944-05-10		NULL	Arbeitslager für Flüchtlinge
19146	Burg - Schloss	1944-04-20		NULL	Arbeitslager für Flüchtlinge
19146	Granges - Lens	1945-08-19		NULL	Arbeitslager für Flüchtlinge
19147	Gelterkinden - Waldegg	1943-07-08		NULL	Arbeitslager für Flüchtlinge
19147	Girenbad bei Hinwil	1943-02-19		NULL	Auffanglager
19147	Gwatt	1943-07-06		NULL	Arbeitslager für Flüchtlinge
19147	Serneus	1944-06-16		Bad	Flüchtlingsheim
19148	Serneus	1945-01-06		Bad	Flüchtlingsheim
19148	Les Avants	1943-05-15		Des Sports	Flüchtlingsheim
19149	Chesières	1945-02-01		Alpina	Kinderheim
19150	Chesières	1945-02-01		Alpina	Kinderheim
19155	Seewis	1944-11-06		Kurhaus	Flüchtlingsheim
19155	Genf	1944-06-17		Claparède	Auffanglager
19156	Lugano-Paradiso	1945-01-03		Villa Savoy	Flüchtlingsheim
19157	Lugano - Castagnola	1945-02-08		Rheingold	Flüchtlingsheim
19159	Girenbad bei Hinwil	1942-12-20		NULL	Auffanglager
19163	Lugano - Castagnola	1945-02-15		Rheingold	Flüchtlingsheim
19163	Gattikon	1943-12-01		Kloster Fahr	Flüchtlingslager
19163	Serneus	1944-03-14		Bad	Flüchtlingsheim
19163	Lugano - Castagnola	1944-05-22		Eldorado	Flüchtlingsheim
19164	Lugano - Castagnola	1945-02-15		Rheingold	Flüchtlingsheim
19165	Rovio	1945-02-16		Ala Materna	Flüchtlingsheim
19165	Gattikon	1943-12-01		Kloster Fahr	Flüchtlingslager
19165	Lugano-Paradiso	1945-08-23		Flora	Flüchtlingsheim
19166	Gattikon	1943-12-01		Kloster Fahr	Flüchtlingslager
19168	Lengnau	1943-04-09		NULL	Flüchtlingsheim
19169	Mezzovico	1943-09-01		NULL	Arbeitslager für Flüchtlinge
19170	Sierre	1944-03-04		NULL	Arbeitslager für Flüchtlinge
19171	Les Avants sur Montreux	1944-02-11		Hotel Carlton	Flüchtlingsheim
19171	Champel Val - Fleuri	1943-12-30		La Retraite Grange Canal	Mütterheim
19172	Genf	1944-03-13		Centre Henri Dunant	Interniertenheim
19175	Hasenberg	1943-05-01		NULL	Arbeitslager für Flüchtlinge
19179	Sierre	1944-12-02		NULL	Arbeitslager für Flüchtlinge
19179	Montana	1945-05-15		NULL	Arbeitslager für Flüchtlinge
19180	Kriens	1943-09-20		Sonnenberg	Flüchtlingsheim
19180	Territet	1945-05-30		Bristol	Flüchtlingsheim
19182	Rickenbach - Waldegg	1944-03-27		NULL	Arbeitslager für Flüchtlinge
19182	Klosters	1945-02-08		Albeina	Flüchtlingsheim
19183	Weesen	1943-01-13		Bellevue - Speer	Flüchtlingsheim
19184	Wald	1942-12-14		NULL	Auffanglager
19184	St. Cergue	1943-06-10		NULL	Interniertenheim
19191	Lausanne	1945-03-15		Le Signal	Flüchtlingslager
19192	Kriens	1945-05-30		Sonnenberg	Flüchtlingsheim
19204	Montreux	1943-10-03		Villa Quisisana	Flüchtlingsheim
19208	Aeugsterthal	1943-01-19		NULL	Auffanglager
19208	Luzern	1943-09-17		Tivoli	Flüchtlingsheim
19208	La Rosiaz - Lausanne	1944-04-06		Mont Choisi	Flüchtlingsheim
19208	Liestal / Bienenberg	1944-09-27		Kurhaus Solbad	Rückwandererheim
19210	Witzwil	1942-06-23		Lindenhof	Strafanstalt
19211	Sierre	1943-11-03		NULL	Arbeitslager für Flüchtlinge
19212	Bourrignon	1943-05-21		NULL	Arbeitslager für Flüchtlinge
19213	Büsserach	1943-05-17		NULL	Auffanglager
19213	Liestal / Bienenberg	1943-06-01		Kurhaus Solbad	Flüchtlingsheim
19215	Büsserach	1943-05-17		NULL	Auffanglager
19218	Lugano - Ruvigliana	1944-05-16		Monte Bré	Flüchtlingsheim
19218	St. Cergue	1943-11-08		NULL	Interniertenheim
19219	Lugano - Ruvigliana	1944-05-16		Monte Bré	Flüchtlingsheim
19219	Engelberg	1945-06-07		Edelweiss	Flüchtlingsheim
19223	Aeugst am Alibis	1944-05-16		NULL	Kinderheim
19224	Ringlikon	1944-02-23		NULL	Flüchtlingslager
19224	Samedan	1944-01-26		unbekannt	Auffanglager
19225	Samedan	1944-01-26		unbekannt	Auffanglager
19226	Samedan	1944-01-26		unbekannt	Auffanglager
19227	Samedan	1944-01-26		unbekannt	Auffanglager
19228	Samedan	1944-01-26		unbekannt	Auffanglager
19229	Samedan	1944-01-26		unbekannt	Auffanglager
19230	Samedan	1944-01-26		unbekannt	Auffanglager
19231	Ringlikon	1944-02-23		NULL	Flüchtlingslager
19232	Adliswil	1945-04-04		NULL	Auffanglager
19232	Mont Pélerin	1945-05-29		Home Hollandais	Flüchtlingsheim
19233	Schauenburg - Bad	1941-12-25		NULL	Arbeitslager für Emigranten
19234	Leysin	1943-05-25		Les Arolles	Interniertenheim
19234	Ampfernhöhe	1943-11-22		NULL	Arbeitslager für Flüchtlinge
19234	Sierre	1944-03-24		NULL	Arbeitslager für Flüchtlinge
19234	Davesco	1944-03-30		NULL	Arbeitslager für Emigranten
19235	Mont Pélerin	1945-01-05		Home Hollandais	Flüchtlingsheim
19235	Chamby	1944-08-20		Des Narcisses	Flüchtlingsheim
19236	Chamby	1944-08-20		Des Narcisses	Flüchtlingsheim
19236	Mont Pélerin	1945-06-26		Home Hollandais	Flüchtlingsheim
19236	Prêles	1943-08-08		unbekannt	Flüchtlingsheim
19236	Davesco	1943-08-17		NULL	Schullager für Flüchtlinge
19236	Territet	1945-10-01		La Colline	Flüchtlingsheim
19236	Genf	1943-05-20		Camp des Crozettes	Auffanglager
19237	Oberhelfenschwil	1944-03-09		NULL	Auffanglager
19237	Churwalden	1945-01-01		Krone	Diätstation
19238	Oberhelfenschwil	1944-03-09		NULL	Auffanglager
19238	Churwalden	1945-05-09		Krone	Diätstation
19239	Büren a/A	1942-11-05		NULL	Auffanglager
19239	Davesco	1945-02-13		NULL	Schullager für Flüchtlinge
19241	Rovio	1944-03-07		NULL	Interniertenlager
19243	Bex-les-Bains	1945-08-01		Villa des Bains	Jugendalijahheim
19244	Girenbad bei Hinwil	1943-11-07		NULL	Auffanglager
19244	Rovina	1945-04-11		NULL	Flüchtlingsheim
19249	Davesco	1943-03-11		NULL	Arbeitslager für Emigranten
19249	Witzwil	1944-09-20		Lindenhof	Strafanstalt
19249	Wallisellen	1945-04-01		NULL	Schul- und Werkstättenlager
19250	Vouvry	1940-09-08		NULL	Arbeitslager für Emigranten
19252	Sierre	1943-01-25		NULL	Arbeitslager für Flüchtlinge
19252	Epalinges	1944-07-05		Clinique Sylvana	Rekonvaleszenten Station
19253	Girenbad bei Hinwil	1942-11-20		NULL	Auffanglager
19254	Langenbruck	1944-01-02		unbekannt	Flüchtlingsheim
19255	Churwalden	1944-05-11		Lindenhof	Interniertenheim
19255	Langenbruck	1944-01-02		unbekannt	Flüchtlingsheim
19257	La Rosiaz	1944-06-27		NULL	Mütterheim
19257	Girenbad bei Hinwil	1944-05-19		NULL	Auffanglager
19258	Girenbad bei Hinwil	1944-05-19		NULL	Auffanglager
19258	Eggiwil - Siehen	1944-07-17		NULL	Arbeitslager für Flüchtlinge
19262	Chamby	1945-06-14		Des Narcisses	Flüchtlingsheim
19263	Wald	1943-01-08		NULL	Auffanglager
19264	Burg - Schloss	1944-01-01		NULL	Arbeitslager für Flüchtlinge
19264	Churwalden	1944-11-05		Krone	Diätstation
19264	Sierre	1943-06-04		NULL	Arbeitslager für Flüchtlinge
19269	Heiden	1942-10-14		Wartheim	Kinderheim
19273	Agnuzzo	1944-02-05		NULL	Interniertenheim
19273	Adliswil	1944-05-05		NULL	Flüchtlingsheim
19273	Les Avants	1944-04-02		unbekannt	Flüchtlingsheim
19273	Rovio	1944-01-03		Generoso	Kinderheim
19273	Territet	1944-07-06		Bristol	Flüchtlingsheim
19274	Rovio	1944-01-03		Generoso	Kinderheim
19274	Agnuzzo	1944-02-05		NULL	Interniertenheim
19278	Hedingen	1943-03-08		NULL	Arbeitslager für Flüchtlinge
19280	Asp Herzberg	1945-05-11		Volksbildungsheim	Schullager für Flüchtlinge
19282	Les Avants	1945-05-21		unbekannt	Flüchtlingsheim
19282	Caux	1945-06-21		Esplanade	Flüchtlingsheim
19283	Les Avants	1945-05-21		unbekannt	Flüchtlingsheim
19283	Caux	1945-06-13		Esplanade	Flüchtlingsheim
19284	Sumiswald	1943-04-05		Pension Engelberg	Flüchtlingsheim
19284	Hasenberg	1942-12-14		NULL	Arbeitslager für Flüchtlinge
19285	La Rosiaz - Lausanne	1945-04-23		Mont Choisi	Flüchtlingsheim
19288	Moudon	1942-12-03		NULL	Auffanglager
19290	Münchwilen	1942-11-03		NULL	Auffanglager
19291	Montreux	1944-08-26		Belmont	Flüchtlingsheim
19292	Prangins	1944-08-14		Home de Benex	Kinderheim
19294	Serneus	1944-02-23		Bad	Flüchtlingsheim
19296	Moudon	1942-12-03		NULL	Auffanglager
19296	Kriens	1943-01-13		Sonnenberg	Flüchtlingsheim
19298	Montana	1944-04-28		Viktoria	Flüchtlingsheim
19299	Les Avants	1943-05-01		unbekannt	unbekannt
19299	Genf - Champel	1942-10-29		Val Fleuri	Flüchtlingsheim
19300	Davesco	1944-12-05		NULL	Schullager für Flüchtlinge
19301	Arisdorf	1943-06-22		NULL	Arbeitslager für Emigranten
19301	Girenbad bei Hinwil	1943-02-04		NULL	Auffanglager
19301	Hedingen	1943-06-07		NULL	Arbeitslager für Flüchtlinge
19303	Churwalden	1944-11-24		Krone	Diätstation
19303	Bremgarten	1944-07-01		NULL	Flüchtlingslager
19306	Engelberg	1944-11-02		unbekannt	Flüchtlingsheim
19307	Moudon	1944-05-02		unbekannt	Flüchtlingsheim
19309	Locarno	1942-06-18		Nuova Locarno	Arbeitslager für Emigranten
19312	Les Avants	1945-05-28		Grand Hotel	Flüchtlingsheim
19314	Genf	1944-06-30		Claparède	Auffanglager
19316	Les Avants	1944-07-01		NULL	Auffanglager
19320	Bremgarten	1944-04-12		NULL	Flüchtlingslager
19320	Les Avants	1944-05-03		unbekannt	Flüchtlingsheim
19320	Andelfingen	1944-09-08		NULL	Arbeitslager für Flüchtlinge
19322	Bremgarten	1944-04-12		NULL	Flüchtlingslager
19325	Adliswil	1945-05-15		NULL	Auffanglager
19325	Clarens	1945-06-24		Beau Site	Flüchtlingsheim
19328	Davos	1945-11-27		Etania	Sanatorium
19328	Davos	1946-09-11		Anna Maria	Sanatorium
19328	Davos	1948-08-06		Eugenia	Sanatorium
19333	Caux	1944-12-20		unbekannt	Flüchtlingsheim
19336	Raron	1944-05-16		NULL	Arbeitslager für Flüchtlinge
19336	Bonstetten	1943-04-12		NULL	Schullager
19336	Le Chaluet	1943-08-04		NULL	Arbeitslager für Flüchtlinge
19337	Bex-les-Bains	1946-09-02		Ascher	Kinderheim
19338	Krattigen	1946-01-16		Oertlimatt	Jugendalijahheim
19338	Vaumarcus	1945-07-26		La Rochelle	Flüchtlingsheim
19338	Basel	1949-04-08		ORT-Internat, Engelgasse 107	Schulheim
19339	Jakobsbad	1943-05-06		NULL	Auffanglager
19340	Jakobsbad	1943-05-04		NULL	Auffanglager
19342	Montreux	1943-11-18		Belmont	Flüchtlingsheim
19343	Montreux	1943-11-18		Belmont	Flüchtlingsheim
19347	Luzern	1944-05-23		Gütsch	Flüchtlingsheim
19347	Luzern	1944-01-24		Felsberg	Flüchtlingslager
19347	Les Avants	1944-09-14		unbekannt	Flüchtlingsheim
19348	Davesco	1940-12-12		NULL	Arbeitslager für Emigranten
19348	Morgins	1944-01-12		unbekannt	Flüchtlingsheim
19348	Chailly	1945-11-30		Montbrillant	Flüchtlingsheim
19349	Lugano-Paradiso	1944-10-28		De La Paix	Flüchtlingslager
19350	Lugano-Paradiso	1944-10-28		De La Paix	Flüchtlingslager
19353	La Rosiaz	1942-10-13		La Ramée	Auffanglager
19353	Luzern	1944-05-08		Tivoli	Flüchtlingsheim
19355	Bex-les-Bains	1942-10-14		NULL	Auffanglager
19355	Champéry	1943-04-17		unbekannt	Flüchtlingsheim
19356	Aigle	1942-10-14		NULL	Flüchtlingslager
19356	Birmensdorf	1943-04-17		NULL	Arbeitslager für Flüchtlinge
19356	Girenbad	1943-02-12		NULL	Flüchtlingsheim
19356	Zweidlen - Weiach	1944-01-26		NULL	Arbeitslager für Flüchtlinge
19357	Bex-les-Bains	1942-10-14		NULL	Auffanglager
19358	Girenbad bei Hinwil	1943-10-14		NULL	Auffanglager
19358	Luzern	1944-04-05		Tivoli	Flüchtlingsheim
19359	Churwalden	1944-04-05		Krone	Interniertenheim
19359	Girenbad bei Hinwil	1943-10-14		NULL	Auffanglager
19360	Girenbad bei Hinwil	1943-10-14		NULL	Auffanglager
19360	Churwalden	1944-04-05		Krone	Interniertenheim
19362	Sattelegg	1940-09-12		NULL	Arbeitslager für Emigranten
19363	Adliswil	1945-03-28		NULL	Auffanglager
19363	Caux	1945-06-03		Esplanade	Flüchtlingsheim
19363	Les Avants	1945-04-26		NULL	Auffanglager
19364	Les Avants	1945-04-26		NULL	Auffanglager
19364	Caux	1945-06-03		Esplanade	Flüchtlingsheim
19364	Adliswil	1945-03-28		NULL	Auffanglager
19365	Adliswil	1945-03-28		NULL	Auffanglager
19365	Caux	1945-06-03		Esplanade	Flüchtlingsheim
19365	Les Avants	1945-04-26		NULL	Auffanglager
19370	Zürich	1941-10-01		Seefeldstr. 163	Flickstube
19372	Zweidlen - Weiach	1944-01-24		NULL	Arbeitslager für Flüchtlinge
19372	Genf	1944-02-28		Beau Séjour	Flüchtlingsheim
19373	Aeugsterthal	1943-03-25		NULL	Auffanglager
19373	Montana	1943-05-13		Viktoria	Flüchtlingsheim
19373	La Rosiaz - Lausanne	1944-06-08		Mont Choisi	Flüchtlingsheim
19376	Büsserach	1943-04-20		NULL	Auffanglager
19376	Gütsch	1943-08-13		NULL	Auffanglager
19376	Luzern	1943-10-06		Tivoli	Flüchtlingsheim
19376	Breganzona	1944-06-07		Bon Air	Freiplatzheim
19378	Geisshubelbad/Rothrist/AG	1944-03-06		NULL	Auffanglager
19379	Münchwilen	1942-12-10		NULL	Auffanglager
19379	Morgins	1943-09-14		unbekannt	Flüchtlingsheim
19380	Büren a/A	1942-12-16		NULL	Auffanglager
19380	Birmensdorf	1943-03-15		NULL	Flüchtlingsheim
19380	Bourrignon	1943-08-05		NULL	Arbeitslager für Flüchtlinge
19381	Girenbad bei Hinwil	1943-02-11		NULL	Auffanglager
19382	Davos	1957-06-26		Etania	Sanatorium
19383	Luzern	1943-09-24		Felsberg	Flüchtlingslager
19384	Territet	1944-12-21		Bristol	Flüchtlingsheim
19384	Luzern	1943-09-24		Felsberg	Flüchtlingslager
19388	Birmensdorf	1943-03-01		NULL	Arbeitslager für Flüchtlinge
19388	Moudon	1945-07-07		Au Grand Air	Flüchtlingsheim
19389	Moudon	1943-05-18		unbekannt	Flüchtlingsheim
19391	Genf - Champel	1944-11-07		Val Fleuri	Flüchtlingsheim
19391	Genf	1944-12-01		Claparède	Auffanglager
19392	Bürten	1944-06-23		NULL	Arbeitslager für Flüchtlinge
19393	Möhlin	1944-06-23		NULL	Arbeitslager für Flüchtlinge
19394	Montreux	1944-05-11		Belmont	Flüchtlingsheim
19394	Liestal / Bienenberg	1944-06-23		Kurhaus Solbad	Flüchtlingsheim
19396	Birmensdorf	1943-02-26		NULL	Arbeitslager für Flüchtlinge
19397	Kriens	1943-02-26		Sonnenberg	Flüchtlingsheim
19401	Murimoos	1942-06-30		NULL	Arbeitslager für Emigranten
19401	Witzwil	1942-08-25		Lindenhof	Strafanstalt
19401	Raron	1943-01-13		NULL	Arbeitslager für Flüchtlinge
19401	Granges - Lens	1943-09-04		NULL	Arbeitslager für Flüchtlinge
19401	Lugano - Ruvigliana	1944-12-02		Monte Bré	Flüchtlingsheim
19402	Luzern	1943-10-04		Felsberg	Flüchtlingslager
19403	Raron	1944-06-29		NULL	Arbeitslager für Flüchtlinge
19403	Champéry	1943-02-27		unbekannt	Flüchtlingsheim
